6619.25,6619.25,6618.0,6618.0,SELL
6618.0,6619.5,6618.0,6618.75,BUY
6619.0,6619.5,6616.0,6616.25,SELL
6616.5,6622.0,6616.25,6620.25,BUY
6620.25,6621.25,6619.5,6620.0,SELL
6620.25,6622.5,6620.0,6621.0,BUY
6621.0,6621.25,6619.5,6621.25,BUY
6621.25,6622.0,6620.25,6621.75,BUY
6621.75,6621.75,6619.5,6620.75,SELL
6621.0,6621.5,6620.25,6620.75,SELL
6620.75,6625.75,6620.0,6625.25,BUY
6625.25,6629.5,6624.0,6629.25,BUY
6629.25,6629.25,6625.5,6625.75,SELL
6626.0,6626.25,6624.5,6625.75,SELL
6626.0,6627.0,6624.5,6624.75,SELL
6624.5,6625.75,6624.25,6625.5,BUY
6625.25,6625.5,6624.25,6624.5,SELL
6624.5,6627.5,6623.0,6626.75,BUY
6626.75,6627.75,6624.25,6625.5,SELL
6625.25,6630.75,6625.25,6629.75,BUY
6630.0,6632.25,6629.0,6632.0,BUY
6631.75,6633.25,6631.0,6632.5,BUY
6632.5,6640.0,6631.25,6638.0,BUY
6638.25,6643.25,6638.25,6641.0,BUY
6640.75,6642.5,6638.0,6639.75,SELL
6640.0,6640.75,6638.0,6639.0,SELL
6638.5,6641.0,6636.25,6640.75,BUY
6640.5,6646.25,6640.5,6645.75,BUY
6645.5,6645.5,6642.75,6643.75,SELL
6644.0,6649.75,6642.75,6649.75,BUY
6649.75,6652.5,6647.5,6648.5,SELL
6648.25,6649.75,6647.25,6648.5,BUY
6648.5,6650.5,6646.5,6650.25,BUY
6650.25,6653.0,6649.25,6651.25,BUY
6651.0,6653.5,6648.25,6648.25,SELL
6648.25,6648.5,6645.5,6647.0,SELL
6647.25,6648.25,6644.75,6647.25,HOLD
6647.0,6647.75,6643.25,6644.25,SELL
6644.5,6646.75,6643.0,6645.75,BUY
6646.0,6648.5,6645.0,6646.0,HOLD
6646.0,6647.0,6643.5,6644.75,SELL
6645.0,6645.75,6642.25,6644.25,SELL
6643.75,6644.25,6642.25,6642.75,SELL
6642.75,6642.75,6640.5,6641.25,SELL
6641.25,6644.0,6640.5,6642.25,BUY
6642.5,6646.5,6642.5,6644.0,BUY
6644.0,6645.0,6643.5,6643.75,SELL
6643.75,6645.75,6642.0,6642.25,SELL
6642.25,6644.0,6640.25,6641.75,SELL
6641.75,6642.0,6638.25,6639.25,SELL
6639.25,6639.5,6637.0,6638.5,SELL
6638.5,6638.5,6636.0,6637.75,SELL
6637.75,6638.5,6636.0,6636.5,SELL
6636.75,6639.0,6636.75,6638.75,BUY
6639.0,6639.5,6637.0,6638.25,SELL
6638.0,6642.25,6637.75,6641.25,BUY
6641.25,6642.5,6638.0,6639.75,SELL
6640.0,6640.0,6637.0,6638.75,SELL
6638.75,6642.75,6638.75,6642.25,BUY
6642.25,6642.5,6639.5,6640.25,SELL
6640.0,6642.0,6639.0,6641.0,BUY
6641.0,6643.75,6641.0,6642.75,BUY
6642.0,6642.5,6638.5,6639.0,SELL
6639.25,6641.75,6638.75,6639.5,BUY
6639.0,6640.25,6637.5,6640.0,BUY
6640.25,6641.5,6639.0,6639.0,SELL
6639.25,6642.0,6639.25,6640.75,BUY
6640.25,6642.75,6638.0,6642.0,BUY
